address,baths,beds,cars,link,price,solddate,type
"Address available on request, McDowall", 3, 4, 6,/sold/property-other-qld-mcdowall-112532567,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDEsNTAwLDAwMA==?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,03 Apr 2014,other
"4 Connery Street, McDowall", 2, 3, 3,/sold/property-house-qld-mcdowall-115909807,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY1NywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,28 Mar 2014,house
"15 Osmond Street, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-115291791,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ4NCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,20 Mar 2014,house
"11/216 Trouts Road, McDowall", 2, 3, 1,/sold/property-townhouse-qld-mcdowall-115178983,Contact agent,07 Mar 2014,townhouse
"17 Speilberg Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-115795359,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,03 Mar 2014,house
"16 Kingfisher Close, McDowall", 3, 5, 2,/sold/property-house-qld-mcdowall-116027411,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDkwMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 Feb 2014,house
"84 Paramount Circuit, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-115433907,Contact agent,31 Jan 2014,house
"365 Trouts Road, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-115229403,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU0MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,23 Jan 2014,house
"6 Rigg Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-115347983,Contact agent,15 Jan 2014,house
"14 Peppard Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-114682239,Contact agent,20 Dec 2013,house
"4 Bardot Street, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-115622511,Contact agent,18 Dec 2013,house
"10 Cilento Street, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-115500971,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU0NSw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,09 Dec 2013,house
"30 Peppard Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-114915627,Contact agent,03 Dec 2013,house
"14 Osmond Street, McDowall", 1, 4, 2,/sold/property-house-qld-mcdowall-115131491,Contact agent,21 Nov 2013,house
"19 Speilberg Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-114459727,Contact agent,21 Nov 2013,house
"2 Kline Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-115107579,Contact agent,11 Nov 2013,house
"60 Beckett Road, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-114762031,Contact agent,24 Oct 2013,house
"41 Margaret Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-114752659,Contact agent,15 Oct 2013,house
"7 Bardot Street, McDowall", 1, 3, 2,/sold/property-house-qld-mcdowall-114704803,Contact agent,30 Sep 2013,house
"16 Bassey Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-113363523,Contact agent,19 Sep 2013,house
"17 Calhoun Street, McDowall", 1, 3, 3,/sold/property-house-qld-mcdowall-114693459,Contact agent,18 Sep 2013,house
"3 Goldwyn Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-114296179,Contact agent,13 Sep 2013,house
"820 Hamilton Road, McDowall", 1, 3, 2,/sold/property-house-qld-mcdowall-113931603,Contact agent,13 Sep 2013,house
"4 Macgraw Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-113600843,Contact agent,19 Jul 2013,house
"7 Huston Close, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-113462311,Contact agent,01 Jul 2013,house
"16 Seberg Street, McDowall", 1, 3, 2,/sold/property-house-qld-mcdowall-113472639,Contact agent,01 Jul 2013,house
"4 Eastwood Place, McDowall", 3, 5, 2,/sold/property-house-qld-mcdowall-113718071,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYxNiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,21 Jun 2013,house
"5 Lazenby Street, McDowall", 4, 4, 4,/sold/property-house-qld-mcdowall-113297111,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDk1MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,31 May 2013,house
"5 Mayo Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-113599563,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU2NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 May 2013,house
"Address available on request, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-113243847,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,21 May 2013,house
"43 Landis St, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-113587495,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU2NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,13 May 2013,house
"Address available on request, McDowall", 2, 2, 2,/sold/property-apartment-qld-mcdowall-113649147,Contact agent,06 May 2013,apartment
"113 Keona Road, McDowall", 3, 4, 5,/sold/property-house-qld-mcdowall-107189376,Contact agent,22 Apr 2013,house
"5 Fabray Place, McDowall", 2, 3, 4,/sold/property-house-qld-mcdowall-112906519,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUwNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,12 Apr 2013,house
"Address available on request, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-112908023,Contact agent,04 Apr 2013,house
"26/28 Keona Road, McDowall", 3, 3, 2,/sold/property-townhouse-qld-mcdowall-112769319,Contact agent,18 Mar 2013,townhouse
"5 Peppard Street, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-112687823,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU1MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,15 Mar 2013,house
"828 Hamilton Road, McDowall", 1, 3, 4,/sold/property-house-qld-mcdowall-112687615,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM2NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,28 Feb 2013,house
"8 Speilberg Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-112686895,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU4NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,15 Feb 2013,house
"50 Keona Road, McDowall",,,,/sold/property-residential+land-qld-mcdowall-200366375,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM2OCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,17 Dec 2012,residential land
"13/960 Hamilton Road, McDowall", 2, 3, 1,/sold/property-villa-qld-mcdowall-111317363,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM2MiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,14 Dec 2012,villa
"6 Ladd Close, McDowall", 3, 5, 4,/sold/property-house-qld-mcdowall-111547035,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc0MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,10 Dec 2012,house
"11 Bassey St, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-112232199,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ5MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,28 Nov 2012,house
"18/ 195 Old Northern Road, McDowall", 1, 3, 1,/sold/property-townhouse-qld-mcdowall-111463143,Contact agent,28 Nov 2012,townhouse
"8 Janssen Street, McDowall", 1, 4, 2,/sold/property-house-qld-mcdowall-111611711,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQzMSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,08 Nov 2012,house
"23 Hackman Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-111670395,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUzMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,23 Oct 2012,house
"11 Landis Street, McDowall", 3, 4, 4,/sold/property-house-qld-mcdowall-111497387,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU4MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,13 Sep 2012,house
"67 Hackman Street, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-110291753,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY2MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,20 Aug 2012,house
"106 Keona Road, McDowall",,,,/sold/property-residential+land-qld-mcdowall-200286891,Contact agent,30 Jul 2012,residential land
"Address available on request, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-110440061,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU0NywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 Jul 2012,house
"21/960 Hamilton Road, McDowall", 3, 3, 1,/sold/property-townhouse-qld-mcdowall-110642741,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM0Myw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,22 Jun 2012,townhouse
"7 Hughes Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-110107861,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYxMywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 Jun 2012,house
"15 Brando St, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-109968351,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ3NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 May 2012,house
"16 Wyngarde Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-109912991,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 Apr 2012,house
"Address available on request, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-108253526,Contact agent,25 Jan 2012,house
"1 Hanks Place, McDowall", 3, 5, 2,/sold/property-house-qld-mcdowall-108409196,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU1MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,11 Jan 2012,house
"40 Beckett Road, McDowall", 1, 4, 4,/sold/property-house-qld-mcdowall-108051371,Contact agent,08 Jan 2012,house
"155 Streisand Drive, McDowall", 5, 6, 4,/sold/property-house-qld-mcdowall-107553687,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDEsMTUwLDAwMA==?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Dec 2011,house
"25 Eastwood Place, McDowall", 2, 3, 1,/sold/property-house-qld-mcdowall-109025336,Contact agent,14 Nov 2011,house
"160 Streisand Dr, McDowall", 3, 5, 2,/sold/property-house-qld-mcdowall-107505747,Contact agent,12 Nov 2011,house
"17 Andress Street, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-107408437,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY3NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 Oct 2011,house
"6 Seinfeld  Close, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-107302050,Contact agent,24 Sep 2011,house
"6 Hoskins Close, McDowall", 2, 5, 4,/sold/property-house-qld-mcdowall-105538586,Contact agent,07 Sep 2011,house
"101 Streisand Drive, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-107258979,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU2OCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,09 Aug 2011,house
"73 De Mille Street, McDowall", 1, 3, 2,/sold/property-house-qld-mcdowall-107580981,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ1MiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,01 Aug 2011,house
"71 Streisand Drive, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-107291243,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU4MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,18 Jul 2011,house
"73 De Mille Street, McDowall", 1, 3, 2,/sold/property-house-qld-mcdowall-107428631,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ1MiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,05 Jul 2011,house
"Address available on request, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-107382457,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ0Nyw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,26 May 2011,house
"23 Bisset Pl, McDowall", 3, 5, 3,/sold/property-house-qld-mcdowall-107124446,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,11 Mar 2011,house
"12 Lisa Street, McDowall", 3, 4, 2,/sold/property-townhouse-qld-mcdowall-107008785,Contact agent,09 Mar 2011,townhouse
"Address available on request, McDowall", 1, 3, 1,/sold/property-villa-qld-mcdowall-106991932,Contact agent,18 Feb 2011,villa
"17 Gielgud Crescent, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-107063522,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY3OSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,14 Feb 2011,house
"4 Farrow Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-107062389,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYzOCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,06 Feb 2011,house
"19 Laurina Crescent, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-107115244,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc0MiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 Jan 2011,house
"86 De Mille Street, McDowall", 1, 3, 2,/sold/property-house-qld-mcdowall-107103907,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQzMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,25 Jan 2011,house
"1 Savalas St, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106996592,Contact agent,09 Dec 2010,house
"34 Brynner Street, McDowall", 1, 3, 1,/sold/property-house-qld-mcdowall-106994060,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ0MiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,30 Nov 2010,house
"24 Gielgud Crescent, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106646624,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU4MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,13 Nov 2010,house
"8 Hanks Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106884936,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYzMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,03 Nov 2010,house
"Address available on request, McDowall", 2, 3, 0,/sold/property-house-qld-mcdowall-106862222,Contact agent,18 Oct 2010,house
"18 Goodman Close, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106673267,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDcwNCw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,15 Oct 2010,house
"3 Astaire Place, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-106747751,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU1NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,11 Oct 2010,house
"Address available on request, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106761559,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYxMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 Sep 2010,house
"18 Speilberg Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106661930,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU3NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,21 Sep 2010,house
"41 Redford Crescent, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106695697,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Sep 2010,house
"2 Ekland Court, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-106618133,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU2MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Sep 2010,house
"47 Redford Crescent, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106723903,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYwNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,03 Sep 2010,house
"32 Matthau Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106666187,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc2MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,24 Aug 2010,house
"34 Sinatra Crescent, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-106701756,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUzMiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,21 Aug 2010,house
"10/960 Hamilton Road, McDowall", 2, 3, 1,/sold/property-townhouse-qld-mcdowall-106634955,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM4NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Aug 2010,townhouse
"36 Redford Crescent, McDowall", 2, 4, 0,/sold/property-house-qld-mcdowall-106509474,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY0MywwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,26 Jul 2010,house
"1-5 Hughes Street, McDowall",,,,/sold/property-residential+land-qld-mcdowall-2694494,Contact agent,22 Jul 2010,residential land
"40 Gielgud Crescent, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106562001,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU3Nyw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Jul 2010,house
"14 Wyngarde Street, McDowall", 3, 3, 2,/sold/property-house-qld-mcdowall-106534456,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ4NCw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,06 Jun 2010,house
"9/960 Hamilton Road, McDowall", 2, 3, 1,/sold/property-townhouse-qld-mcdowall-106509976,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM4MiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 Jun 2010,townhouse
"18 Monroe Place, McDowall", 2, 5, 2,/sold/property-house-qld-mcdowall-106374428,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU2MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,10 May 2010,house
"Address available on request, McDowall", 2, 3, 1,/sold/property-house-qld-mcdowall-106262973,"Range: $355,000 - $415,000",04 May 2010,house
"4/960 Hamilton, McDowall", 2, 3, 1,/sold/property-townhouse-qld-mcdowall-106392280,Contact agent,17 Apr 2010,townhouse
"13 Chevalier Street, McDowall", 3, 3, 2,/sold/property-house-qld-mcdowall-106332541,Contact agent,09 Apr 2010,house
"Address available on request, McDowall",,,,/sold/property-residential+land-qld-mcdowall-2732158,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM0NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 Apr 2010,residential land
"6 Seberg Street, McDowall", 2, 3, 1,/sold/property-house-qld-mcdowall-106433522,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUyNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 Apr 2010,house
"8 Carides Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106196272,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU3NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,31 Mar 2010,house
"7 Bening Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106329553,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYzNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,08 Mar 2010,house
"150 Streisand Drive, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106280609,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,01 Mar 2010,house
"40 Raven Street, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-106281621,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU4MSw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,23 Feb 2010,house
"987 Rode Road, McDowall", 3, 4, 4,/sold/property-house-qld-mcdowall-106159144,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUzOSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,15 Feb 2010,house
"14 Cosby Place, McDowall", 3, 4, 2,/sold/property-house-qld-mcdowall-106238795,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYyOSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,11 Feb 2010,house
"29 Redford Crescent, McDowall", 3, 4, 3,/sold/property-house-qld-mcdowall-106204408,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU4MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,03 Feb 2010,house
"1 Redford Crescent, McDowall", 2, 3, 2,/sold/property-house-qld-mcdowall-106000834,Contact agent,14 Dec 2009,house
"28/960 Hamilton Road, McDowall", 2, 3, 1,/sold/property-townhouse-qld-mcdowall-106104139,Contact agent,05 Nov 2009,townhouse
"16 Cosby Place, McDowall", 2, 4, 2,/sold/property-house-qld-mcdowall-105938558,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYwNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,08 Oct 2009,house
