address,baths,beds,cars,link,price,solddate,type
"2 Highbrook Court, Diamond Creek", 2, 3, 0,/sold/property-house-vic-diamond+creek-116678427,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUxMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,29 Apr 2014,house
"16 Edmonds Street, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-115284379,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ1NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,28 Apr 2014,house
"51 Broad Gully Road, Diamond Creek", 1, 3, 1,/sold/property-house-vic-diamond+creek-116644611,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQyNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,28 Apr 2014,house
"40 Kingfisher Drive, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200561055,Contact agent,17 Apr 2014,residential land
"10 Bage Street, Diamond Creek", 2, 3, 1,/sold/property-house-vic-diamond+creek-116461031,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU0NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,15 Apr 2014,house
"49-71 Hillmartin Lane, Diamond Creek", 2, 4, 20,/sold/property-house-vic-diamond+creek-115387959,Contact agent,11 Apr 2014,house
"Lot 1/ 6 Bruce street, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200843983,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM0Miw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,09 Apr 2014,residential land
"House 1,12 Ironbark Road, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-116312627,Contact agent,28 Mar 2014,house
"15 Glen View Close, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-116054447,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDcwMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 Mar 2014,house
"18 Victoria Street, Diamond Creek", 2, 3, 5,/sold/property-house-vic-diamond+creek-115476499,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ2NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,26 Mar 2014,house
"29 The Parkway, Diamond Creek", 3, 3, 4,/sold/property-house-vic-diamond+creek-114887319,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU1NywzMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,11 Mar 2014,house
"6 Tetragona Way, Diamond Creek", 3, 4, 2,/sold/property-house-vic-diamond+creek-116140035,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDkzMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,06 Mar 2014,house
"11 Wagtail Place, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200814207,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDI2MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,06 Mar 2014,residential land
"2/24 Dering Street, Diamond Creek", 2, 3, 2,/sold/property-townhouse-vic-diamond+creek-115489311,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUxNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,05 Mar 2014,townhouse
"16 Dario Court, Diamond Creek", 2, 4, 4,/sold/property-house-vic-diamond+creek-115834127,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDEsMDUwLDAwMA==?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 Mar 2014,house
"12 Campbell Street, Diamond Creek", 1, 3, 1,/sold/property-house-vic-diamond+creek-115989331,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ4NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,22 Feb 2014,house
"35 Aqueduct Lane, Diamond Creek", 2, 4, 4,/sold/property-house-vic-diamond+creek-111465859,Contact agent,20 Feb 2014,house
"4 Stone Street, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-115951255,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ4OCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,17 Feb 2014,house
"30 Edmonds Street, Diamond Creek", 2, 4, 3,/sold/property-house-vic-diamond+creek-116011779,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUwNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,14 Feb 2014,house
"23 Patyah Street, Diamond Creek", 2, 3, 3,/sold/property-house-vic-diamond+creek-115932351,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUxNSwyNTA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,08 Feb 2014,house
"11 Luscombe Drive, Diamond Creek", 3, 5, 3,/sold/property-house-vic-diamond+creek-115211235,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDg1NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,28 Jan 2014,house
"7 Wattlebird Court, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-115255307,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc0MiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,25 Jan 2014,house
"28 Penton Court, Diamond Creek", 3, 3, 2,/sold/property-house-vic-diamond+creek-115538603,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ4NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,23 Jan 2014,house
"23 Egan Street, Diamond Creek", 2, 3, 2,/sold/property-unit-vic-diamond+creek-112186639,Contact agent,20 Jan 2014,unit
"9/31-33 Old Aqueduct Road, Diamond Creek", 2, 3, 2,/sold/property-unitblock-vic-diamond+creek-115103123,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU3NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Dec 2013,unitblock
"4/28 Dering Street, Diamond Creek", 1, 3, 1,/sold/property-house-vic-diamond+creek-115494859,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM4NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Dec 2013,house
"2 Pledger Close, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-115305139,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5OCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,14 Dec 2013,house
"Address available on request, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200751603,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDI4NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,03 Dec 2013,residential land
"15 Victoria Street, Diamond Creek", 2, 4, 1,/sold/property-house-vic-diamond+creek-115468107,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,02 Dec 2013,house
"Lot 101 Bellbird Rd., Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200682463,Contact agent,02 Dec 2013,residential land
"16 Dering Street, Diamond Creek", 3, 4, 0,/sold/property-house-vic-diamond+creek-115006803,Contact agent,27 Nov 2013,house
"11 Daina Court, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-115426967,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc1MSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,20 Nov 2013,house
"6/37 Gregg Street, Diamond Creek", 1, 2, 1,/sold/property-unit-vic-diamond+creek-115141915,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,20 Nov 2013,unit
"7 Kelly Street, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-115177135,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU4Myw0MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,19 Nov 2013,house
"6 Pinjarra Court, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-115067519,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ3OCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,18 Nov 2013,house
"57 Broad Gully Road, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-115223743,Contact agent,13 Nov 2013,house
"16 Gregg Street, Diamond Creek", 1, 3, 1,/sold/property-house-vic-diamond+creek-115264791,Contact agent,13 Nov 2013,house
"20 Koonawarra Way, Diamond Creek", 2, 4, 1,/sold/property-house-vic-diamond+creek-115295099,Contact agent,11 Nov 2013,house
"16 Ness Street, Diamond Creek", 2, 3, 1,/sold/property-house-vic-diamond+creek-115255195,Contact agent,10 Nov 2013,house
"55-65 Lawrey Road, Diamond Creek", 3, 5, 6,/sold/property-house-vic-diamond+creek-115005047,Contact agent,09 Nov 2013,house
"8 Elgata Court, Diamond Creek", 2, 4, 3,/sold/property-house-vic-diamond+creek-115137651,Contact agent,08 Nov 2013,house
"5 Henry Arthur Drive, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-114357403,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc1OSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,30 Oct 2013,house
"19 Patyah Street, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-115230939,Contact agent,30 Oct 2013,house
"Address available on request, Diamond Creek", 2, 5, 3,/sold/property-house-vic-diamond+creek-114976403,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDgwMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,29 Oct 2013,house
"19 Phipps Crescent, Diamond Creek", 1, 3, 0,/sold/property-house-vic-diamond+creek-114889787,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDMzMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,25 Oct 2013,house
"41 Wilson Street, Diamond Creek", 2, 4, 5,/sold/property-house-vic-diamond+creek-114980971,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDkxOCw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,21 Oct 2013,house
"29 Fyffe Street, Diamond Creek", 1, 2, 1,/sold/property-house-vic-diamond+creek-115067575,Contact agent,21 Oct 2013,house
"1/24 Chapman Street, Diamond Creek", 2, 4, 1,/sold/property-house-vic-diamond+creek-114869623,Contact agent,10 Oct 2013,house
"10  Louis Buvelot Wynd, Diamond Creek", 3, 4, 3,/sold/property-house-vic-diamond+creek-114626955,Contact agent,05 Oct 2013,house
"20 Rangeview Road, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-114498231,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDg3MiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,04 Oct 2013,house
"62 Everleigh Drive, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200617651,Contact agent,04 Oct 2013,residential land
"44 HALEY STREET, Diamond Creek", 1, 3, 1,/sold/property-house-vic-diamond+creek-114634907,"Range: $420,000 - $490,000",30 Sep 2013,house
"1/7 Gregg Street, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-114567383,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ1NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,23 Sep 2013,house
"35-83 Milthorpe Road, Diamond Creek", 2, 4, 10,/sold/property-house-vic-diamond+creek-114650963,Contact agent,18 Sep 2013,house
"59 - 69 Sutherland Road, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-114673875,Contact agent,16 Sep 2013,house
"1 Bage Street, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-114526283,Contact agent,14 Sep 2013,house
"16 Glen View Close, Diamond Creek", 3, 4, 2,/sold/property-house-vic-diamond+creek-114133991,Contact agent,13 Sep 2013,house
"2/43 Phipps Crescent, Diamond Creek", 1, 3, 1,/sold/property-house-vic-diamond+creek-114686827,Contact agent,13 Sep 2013,house
"23 Phipps Crescent, Diamond Creek", 1, 3, 1,/sold/property-house-vic-diamond+creek-114673591,Contact agent,13 Sep 2013,house
"39 Grassy Flat Road, Diamond Creek", 3, 4, 1,/sold/property-house-vic-diamond+creek-114773243,Contact agent,11 Sep 2013,house
"Lot 27 Glenview Estate - Collard Drive, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200571327,Contact agent,11 Sep 2013,residential land
"70-72 Dering Street, Diamond Creek", 2, 4, 1,/sold/property-house-vic-diamond+creek-114579715,Contact agent,07 Sep 2013,house
"Address available on request, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-114158839,Contact agent,22 Aug 2013,house
"Address available on request, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200622223,Contact agent,19 Aug 2013,residential land
"78 Oronsay Crescent, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-114362775,Contact agent,15 Aug 2013,house
"5 Cockatoo Court, Diamond Creek", 3, 5, 2,/sold/property-house-vic-diamond+creek-112535539,Contact agent,08 Aug 2013,house
"26 Nillumbik Square, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-114168339,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY3MiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 Aug 2013,house
"25 Fairview Crescent, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200650123,Contact agent,07 Aug 2013,residential land
"13 Lotus Court, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-114236011,Contact agent,05 Aug 2013,house
"Lot 11 Collard Drive, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200571443,Contact agent,02 Aug 2013,residential land
"33 Royston Street, Diamond Creek", 3, 6, 3,/sold/property-house-vic-diamond+creek-111985707,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDgyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,31 Jul 2013,house
"5 Mindara Crt, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-111991643,Contact agent,31 Jul 2013,house
"36 River Gum Close, Diamond Creek", 2, 3, 1,/sold/property-house-vic-diamond+creek-113997099,Contact agent,24 Jul 2013,house
"4 Perversi Avenue, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-114164015,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ2NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,17 Jul 2013,house
"1/16 Haley Street, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-113965035,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUzMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,15 Jul 2013,house
"6 Bishop Avenue, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-114183583,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ5MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,11 Jul 2013,house
"38 Phipps Crescent, Diamond Creek", 1, 3, 3,/sold/property-house-vic-diamond+creek-114057795,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQzNyw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,09 Jul 2013,house
"9 Red Brick Lane, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-110349149,Contact agent,08 Jul 2013,house
"29 Main Street, Diamond Creek", 1, 3, 0,/sold/property-house-vic-diamond+creek-114128919,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM3MSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,08 Jul 2013,house
"1 Russell Drysdale Place, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-113767531,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDc4NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,05 Jul 2013,house
"5 Edmonds Street, Diamond Creek", 2, 5, 2,/sold/property-house-vic-diamond+creek-113440775,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,05 Jul 2013,house
"46 Kingfisher Drive, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200429143,Contact agent,03 Jul 2013,residential land
"17 Kingsbury Court, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-114361735,Contact agent,22 Jun 2013,house
"8 Jacaranda Drive, Diamond Creek", 2, 4, 4,/sold/property-house-vic-diamond+creek-113589423,Contact agent,18 Jun 2013,house
"3/14 Fyffe Street, Diamond Creek", 1, 2, 1,/sold/property-house-vic-diamond+creek-113965915,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM1NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,14 Jun 2013,house
"3/31-33 Haley Street, Diamond Creek", 2, 3, 1,/sold/property-townhouse-vic-diamond+creek-113977755,Contact agent,12 Jun 2013,townhouse
"Lot 25 Collard Drive, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200571375,Contact agent,11 Jun 2013,residential land
"Lot 10 Collard Drive, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200571599,Contact agent,11 Jun 2013,residential land
"Address available on request, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200507007,Contact agent,03 Jun 2013,residential land
"Lot 26 Collard Drive, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200571379,Contact agent,28 May 2013,residential land
"457 Ryans Road (off Old Diamond Creek Rd), Diamond Creek", 1, 4, 2,/sold/property-house-vic-diamond+creek-113894215,Contact agent,27 May 2013,house
"44 Patyah Street, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-113775263,Contact agent,27 May 2013,house
"78 Dering Street, Diamond Creek", 3, 4, 1,/sold/property-house-vic-diamond+creek-112475519,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,23 May 2013,house
"23 Jacaranda Drive, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-113005143,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDgwNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,22 May 2013,house
"16 Anne Street, Diamond Creek", 1, 3, 4,/sold/property-house-vic-diamond+creek-113679475,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ2OCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,21 May 2013,house
"29 Broad Gully Road, Diamond Creek", 1, 3, 1,/sold/property-house-vic-diamond+creek-113431291,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ0NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 May 2013,house
"169 Broadgully Road, Diamond Creek", 2, 3, 4,/sold/property-house-vic-diamond+creek-113729659,Contact agent,11 May 2013,house
"4 Russell Drysdale Place, Diamond Creek", 4, 4, 4,/sold/property-house-vic-diamond+creek-112855455,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDg2NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,09 May 2013,house
"2 Woodley Court, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-113710119,Contact agent,09 May 2013,house
"151 Broad Gully Road, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-113544899,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ1NSw1MDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,07 May 2013,house
"3/12 Dering Street, Diamond Creek", 1, 3, 1,/sold/property-house-vic-diamond+creek-113644411,Contact agent,04 May 2013,house
"23 Nillumbik Square, Diamond Creek", 2, 3, 3,/sold/property-house-vic-diamond+creek-111981959,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU4MSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,03 May 2013,house
"Lot 16 Collard Drive, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200409139,Contact agent,20 Apr 2013,residential land
"Lot 10 Raven Court, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200106631,Contact agent,11 Apr 2013,residential land
"62 Clyde Street, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-113009495,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDU5MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,10 Apr 2013,house
"21 Luscombe Drive, Diamond Creek", 2, 3, 2,/sold/property-house-vic-diamond+creek-113232631,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY1MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,27 Mar 2013,house
"2 Diamond Views Drive, Diamond Creek", 2, 5, 2,/sold/property-house-vic-diamond+creek-113141379,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDY1MSwwOTk=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Mar 2013,house
"7 Jessamber Court, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-113191655,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDUwMiwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,12 Mar 2013,house
"4 James Court, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200488791,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQyMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,12 Mar 2013,residential land
"9 Elgata Court, Diamond Creek", 2, 4, 1,/sold/property-house-vic-diamond+creek-112971875,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ4NSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,06 Mar 2013,house
"13 Hotham Court, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-113083611,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDYzMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,02 Mar 2013,house
"18 Monomeath Avenue, Diamond Creek", 3, 5, 3,/sold/property-house-vic-diamond+creek-112887755,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDkzMCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,22 Feb 2013,house
"4 Fuller Street, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-112553463,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDQ3MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,16 Feb 2013,house
"19 Stone Street, Diamond Creek", 1, 3, 2,/sold/property-house-vic-diamond+creek-112476519,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDM5MCwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,15 Feb 2013,house
"19 Tetragona Way, Diamond Creek", 2, 4, 2,/sold/property-house-vic-diamond+creek-112473847,<img class=""property-price__image"" src=""https://text-to-image.realestate.com.au/convert/JDgwNSwwMDA=?font-family=MuseoSans-500&amp;font-weight=normal&amp;color=333f48&amp;font-size=32&amp;left=0&amp;top=0"">,08 Feb 2013,house
"Address available on request, Diamond Creek",,,,/sold/property-residential+land-vic-diamond+creek-200471243,Contact agent,01 Feb 2013,residential land
